time,lower,upper,prediction,ground_truth
1970--5--31.6666666667,276.256391451,367.045688494,264.309924326,213.1
1970--5--31.7083333333,264.466705038,356.045628679,253.988463721,201.9
1970--5--31.75,253.165503206,345.645568846,243.976759916,194.9
1970--5--31.7916666667,242.019239111,335.545509291,234.584236663,187.3
1970--5--31.8333333333,231.165688892,325.945449973,225.499937206,179.2
1970--5--31.875,220.389355107,316.74539081,216.762945408,171.1
1970--5--31.9166666667,209.439109681,307.945331768,208.547937209,163.2
1970--5--31.9583333333,197.445147902,299.445272829,200.433579237,155.7
1970--5--32,136.71,291.345214012,192.701286558,148.0
1970--6--1.125,184.684382886,268.945038183,177.033459738,128.8
1970--6--1.16666666667,177.50122449,262.044979851,170.345121589,122.8
1970--6--1.20833333333,170.70703146,255.544921653,163.998788211,117.9
1970--6--1.25,164.101481145,249.244863712,157.924288272,113.1
1970--6--1.29166666667,157.683558809,243.144806028,152.051779963,107.9
1970--6--1.33333333333,151.551528227,237.344748508,146.433312609,103.3
1970--6--1.375,145.70436295,231.844691216,141.130066239,98.4
1970--6--1.41666666667,140.039731753,226.544634042,135.984960245,93.8
1970--6--1.45833333333,134.555798054,221.444577011,131.035132956,87.5
1970--6--1.5,128.645591988,215.944519493,125.568896607,85.9
1970--6--1.54166666667,123.615831742,211.344462819,121.243756954,84.1
1970--6--1.58333333333,118.662951021,206.844406848,117.03341771,82.4
1970--6--1.625,113.884660648,202.544351673,113.062857185,80.7
1970--6--1.66666666667,109.277680651,198.444297329,109.314768462,78.9
1970--6--1.70833333333,104.837464603,194.544243802,105.773705597,77.3
1970--6--1.75,100.459419284,190.744191177,102.346647639,75.7
1970--6--1.79166666667,96.2372957408,187.144139502,99.126264442,73.7
1970--6--1.83333333333,92.1594972837,183.744088573,96.0814439735,73.8
1970--6--1.875,88.1301973922,180.444039464,93.2343812447,74.0
1970--6--1.91666666667,84.1435280642,177.243992457,98.0788986665,74.2
1970--6--1.95833333333,80.291770552,174.243947797,94.5961399377,74.4
1970--6--2,76.4636437269,171.343905658,91.2286063012,74.6
1970--6--2.04166666667,72.6461945649,168.543866283,88.0658562501,75.6
1970--6--2.08333333333,68.9521337467,165.943830787,85.6303905129,75.5
1970--6--2.125,65.2276666454,163.44379817,83.3038131723,75.3
1970--6--2.16666666667,61.4264787808,161.043768454,81.0958855922,75.0
1970--6--2.20833333333,57.4648275875,158.743741617,79.0025848133,74.8
1970--6--2.25,53.1989619943,156.543717895,77.0259403444,75.8
1970--6--2.29166666667,48.6196818378,154.443699412,75.1996670556,76.2
1970--6--2.33333333333,43.2931854901,152.443685474,73.4838682327,76.7
1970--6--2.375,36.1502486454,150.543676513,71.8882925748,77.4
1970--6--2.41666666667,0.0,148.64367323,70.3154097872,77.8
1970--6--2.45833333333,31.0730385076,146.943675429,68.9519770011,77.3
1970--6--2.5,34.0326673747,145.243680671,67.5638379457,76.9
1970--6--2.54166666667,35.5687310509,143.54368936,66.1742771289,76.2
1970--6--2.58333333333,36.4496686007,142.04370081,67.9393943873,75.3
1970--6--2.625,36.7549499832,140.543713964,67.366302116,74.3
1970--6--2.66666666667,36.8186931819,139.143728564,66.1961581086,73.2
1970--6--2.70833333333,36.6274057939,137.743744045,65.0026874788,72.3
1970--6--2.75,36.4022177764,136.443761014,63.9007200442,71.4
1970--6--2.79166666667,36.161302596,135.243779193,62.8843041509,71.1
1970--6--2.83333333333,35.8965995234,134.043800156,61.8743525837,70.7
1970--6--2.875,35.5911952481,132.843823667,60.8585862312,70.4
1970--6--2.91666666667,35.3571122436,131.743850131,59.9425855813,71.4
1970--6--2.95833333333,35.3035175167,130.743883854,59.1638267334,71.4
1970--6--3,35.2030114324,129.743921222,58.3653163081,71.4
1970--6--3.04166666667,35.0605244341,128.743962361,57.5655765534,71.2
1970--6--3.08333333333,34.966892685,127.844006611,56.8586418389,70.9
1970--6--3.125,34.8139299891,126.94405301,56.3047166403,70.7
1970--6--3.16666666667,34.620996348,126.044102259,55.5827308072,70.5
1970--6--3.20833333333,98.5301749936,125.244154426,54.7930714796,70.0
1970--6--3.25,97.7308572119,124.444207863,54.3169395679,69.4
1970--6--3.29166666667,97.0315502853,123.744262155,53.7666267592,68.6
1970--6--3.33333333333,96.2322378811,122.944316017,55.5206751698,67.8
1970--6--3.375,95.6329254495,122.344369878,48.8784248576,66.8
1970--6--3.41666666667,94.9335913733,121.644422037,54.3540391553,65.8
1970--6--3.45833333333,93.1342412471,119.844472935,52.6017745376,64.7
1970--6--3.5,91.6349287357,118.34452679,51.1701616784,63.5
1970--6--3.54166666667,88.7356325978,115.444581934,48.3311298196,62.3
1970--6--3.58333333333,88.3364325126,115.044644636,48.030444158,61.0
1970--6--3.625,87.9371808524,114.644703279,47.6741189865,59.8
1970--6--3.66666666667,87.5378846228,114.244758418,47.3058475625,58.4
1970--6--3.70833333333,86.9385343351,113.644809306,46.7213342624,57.3
1970--6--3.75,86.4391576771,113.144858123,46.2360117602,56.3
1970--6--3.79166666667,86.139745771,112.844904176,45.9445081315,55.3
1970--6--3.83333333333,85.8403137685,112.544948643,45.6435552206,54.4
1970--6--3.875,85.5409474566,112.24499822,46.0438419128,53.5
1970--6--3.91666666667,85.2416721523,111.945054873,45.6723271851,52.7
1970--6--3.95833333333,85.0424796188,111.745117952,45.4027852309,51.8
1970--6--4,84.7433456884,111.445185565,45.0264467135,51.1
1970--6--4.04166666667,84.5442693932,111.245257643,44.7571757038,51.3
1970--6--4.08333333333,84.2452506937,110.945334207,44.4131049425,51.4
1970--6--4.125,83.7462750865,110.445414132,42.4042487316,51.5
1970--6--4.16666666667,83.4473637544,110.14549907,39.5870703296,51.6
1970--6--4.20833333333,82.9484955732,109.645587374,41.6155461212,51.7
1970--6--4.25,82.0496738016,108.745679306,40.7170831194,51.9
1970--6--4.29166666667,81.5509223072,108.245776745,40.2278469507,52.0
1970--6--4.33333333333,81.3522136615,108.04587754,40.0300055646,53.5
1970--6--4.375,83.0535983259,109.745985673,41.7332519728,58.5
1970--6--4.41666666667,88.8551761525,115.546109021,47.5470398574,76.8
1970--6--4.45833333333,101.457706262,128.146307837,60.16468352,161.2
1970--6--4.5,121.581914437,148.248452631,88.6513605105,238.9
1970--6--4.54166666667,147.274000096,173.861298243,134.016006635,268.1
1970--6--4.58333333333,176.971698106,203.475663333,167.088857317,337.4
1970--6--4.625,209.705244159,236.129659984,207.997543357,429.8
1970--6--4.66666666667,243.447797703,271.575955687,256.023464453,493.8
1970--6--4.70833333333,273.400548415,309.729213567,301.242574405,530.1
1970--6--4.75,297.683012008,349.415071486,343.06027949,548.6
1970--6--4.79166666667,309.918456911,389.352376692,382.915145037,559.7
1970--6--4.83333333333,270.91,428.803573293,421.693737395,574.6
1970--6--4.875,395.619354454,466.165834213,458.474034899,601.0
1970--6--4.91666666667,435.309665146,499.807880593,420.220079645,629.6
1970--6--4.95833333333,468.251753465,529.142923562,516.24,649.2
1970--6--5,495.534725928,553.967833086,506.828021481,654.6
1970--6--5.04166666667,516.779621095,573.680736269,527.30995498,643.0
1970--6--5.08333333333,532.910170291,589.085431472,542.551517611,618.1
1970--6--5.125,543.458990676,599.386765674,552.562926381,585.9
1970--6--5.16666666667,547.72557281,603.587097426,556.4311909,548.6
1970--6--5.20833333333,544.538170677,600.387158804,552.991915978,508.2
1970--6--5.25,533.837178656,589.687153998,542.088227305,468.7
1970--6--5.29166666667,502.837087568,573.387132849,525.784869609,429.7
1970--6--5.33333333333,484.311546449,554.887106301,506.910989301,395.1
1970--6--5.375,466.383326146,536.987077055,523.659423516,360.9
1970--6--5.41666666667,449.152887103,519.787045609,506.039356606,334.0
1970--6--5.45833333333,432.620449573,503.28701221,489.133377726,307.4
1970--6--5.5,416.686092059,487.38697696,472.840602677,281.2
1970--6--5.54166666667,401.051147466,471.786941245,456.860232535,261.6
1970--6--5.58333333333,386.515216197,457.286904664,441.991538263,242.2
1970--6--5.625,372.478701644,443.286867639,427.633850896,222.8
1970--6--5.66666666667,359.141884481,429.986830459,408.822342377,206.7
1970--6--5.70833333333,346.200641993,417.086788973,395.704466149,193.8
1970--6--5.75,333.849833173,404.78673808,383.190649992,180.8
1970--6--5.79166666667,321.965302451,392.986653767,347.955483199,169.4
1970--6--5.83333333333,307.248033837,381.682928622,336.405921431,159.3
1970--6--5.875,287.491954356,370.877610959,325.362759757,149.7
1970--6--5.91666666667,202.41,360.475858492,314.725690713,141.3
1970--6--5.95833333333,295.547067343,350.09367565,304.494428779,131.8
1970--6--6,307.433674317,338.973952613,294.668706319,124.2
1970--6--6.04166666667,302.860903668,328.748098586,285.248275849,116.5
1970--6--6.08333333333,300.466187581,317.927844975,276.232903967,109.4
1970--6--6.125,295.326073787,307.676665122,267.522373179,102.0
1970--6--6.16666666667,287.959588177,298.928141955,259.216478648,95.5
1970--6--6.20833333333,280.215346802,290.944404571,251.413426791,89.3
1970--6--6.25,272.795151769,283.445358113,243.811983977,86.0
1970--6--6.29166666667,265.558349184,276.17644968,236.414809511,84.2
1970--6--6.33333333333,258.616078594,269.242815353,229.321736216,82.7
1970--6--6.375,251.992343556,262.633659492,222.532605998,81.1
1970--6--6.41666666667,245.684700153,256.331536815,216.047269758,79.4
1970--6--6.45833333333,239.583058539,250.231127476,209.765587059,77.9
1970--6--6.5,233.782773416,244.431058046,207.547434803,76.1
1970--6--6.54166666667,228.182699545,238.831040123,201.68443691,74.3
1970--6--6.58333333333,222.782671533,233.431033331,195.789451268,72.6
1970--6--6.625,217.682661449,228.331030888,190.446673255,70.7
1970--6--6.66666666667,212.682661449,223.331030888,185.210004982,68.6
1970--6--6.70833333333,207.982664937,218.631031733,180.279162657,66.4
1970--6--6.75,203.382668432,214.03103258,175.45387789,64.7
1970--6--6.79166666667,199.08267266,209.731033604,170.933918313,63.0
1970--6--6.83333333333,194.882678439,205.531035005,166.519045045,61.4
1970--6--6.875,190.782686826,201.431037037,162.209048445,60.1
1970--6--6.91666666667,186.982698054,197.631039758,158.203736924,58.5
1970--6--6.95833333333,183.282711182,193.93104294,154.494118804,57.4
1970--6--7,179.682726302,190.331046604,150.693366671,56.6
1970--6--7.04166666667,176.282743775,186.931050839,147.096950462,55.4
1970--6--7.08333333333,172.982763313,183.631055575,143.604672635,54.6
1970--6--7.125,169.88278546,180.531060943,140.316412057,53.9
1970--6--7.16666666667,166.782810407,177.431066989,137.032012911,53.3
1970--6--7.20833333333,163.882838608,174.531073826,180.476958712,52.8
1970--6--7.25,161.082870292,171.731081506,130.974297013,52.3
1970--6--7.29166666667,158.382905675,169.031090084,128.100723414,51.8
1970--6--7.33333333333,155.882944959,166.531099609,125.430516316,51.4
1970--6--7.375,13.71,164.031110124,122.930630906,51.0
1970--6--7.41666666667,55.4791957488,161.631121724,120.199778459,50.4
1970--6--7.45833333333,56.3034609818,159.331134333,117.739023491,49.9
1970--6--7.5,56.1125602159,157.13114803,115.381229124,49.3
1970--6--7.54166666667,55.5367788277,155.031162765,113.126281131,48.5
1970--6--7.58333333333,54.7762429868,153.031178396,110.974063477,47.8
1970--6--7.625,53.9351085994,151.131194972,108.924518904,47.0
1970--6--7.66666666667,52.9614055733,149.231212387,106.877536802,46.3
1970--6--7.70833333333,51.994525895,147.431230763,104.933079396,45.5
1970--6--7.75,51.0502215698,145.731249975,103.09103102,44.8
1970--6--7.79166666667,50.0452534694,144.031270059,101.251343123,44.1
1970--6--7.83333333333,49.091477989,142.431291049,99.5139524687,43.5
1970--6--7.875,48.1975832557,140.931312982,97.8787988527,42.9
1970--6--7.91666666667,47.2677039336,139.43133579,96.245802332,42.4
1970--6--7.95833333333,46.30968577,137.931359611,94.6149413516,42.0
1970--6--8,45.5296641913,136.631384591,93.1861773945,42.0
1970--6--8.04166666667,44.734346477,135.331410991,91.7595018287,41.1
1970--6--8.08333333333,43.9054953201,134.0314377,90.3346089173,41.0
1970--6--8.125,43.1595328812,132.831465461,89.011776303,40.8
1970--6--8.16666666667,42.3992243073,131.631494369,83.314898488,40.6
1970--6--8.20833333333,41.7260697357,130.531524462,82.1012030308,40.4
1970--6--8.25,41.041750574,129.431555812,80.8893185966,40.6
1970--6--8.29166666667,40.3540757616,128.331589027,79.6794254075,40.8
1970--6--8.33333333333,39.7628619672,127.331624165,72.7568816907,41.0
1970--6--8.375,39.1668222015,126.331661178,71.6612441117,40.3
1970--6--8.41666666667,38.6514579652,125.431698654,70.6667132889,40.1
1970--6--8.45833333333,38.1248815631,124.531737239,69.6740804256,39.9
1970--6--8.5,37.5876605716,123.631776914,47.1398247188,39.7
1970--6--8.54166666667,37.0408633044,122.731817721,46.3057472284,39.5
1970--6--8.58333333333,36.5848301902,121.931859631,45.6357777382,39.1
1970--6--8.625,36.1159890042,121.131902099,44.9018732753,38.6
1970--6--8.66666666667,35.7338153056,120.431944903,44.267263367,38.0
1970--6--8.70833333333,35.2345638133,119.631987332,43.5304430112,37.4
1970--6--8.75,34.8249376173,118.932030146,43.0599174575,36.9
1970--6--8.79166666667,34.5032801682,118.33207296,42.5370882708,36.4
1970--6--8.83333333333,34.069811454,117.632115646,46.9678858667,36.0
1970--6--8.875,33.7283317149,117.032158685,46.3629689208,35.6
1970--6--8.91666666667,33.2786060464,116.332201939,45.6591876042,35.2
1970--6--8.95833333333,32.9223941285,115.732245626,45.1260659866,35.2
1970--6--9,32.6630894763,115.232290313,44.6314047832,35.2
1970--6--9.04166666667,32.3003468611,114.632335921,44.0398253907,34.4
1970--6--9.08333333333,32.0268128459,114.132380941,43.5406090534,34.4
1970--6--9.125,31.649651705,113.532426703,43.0070699124,34.4
1970--6--9.16666666667,31.3706066182,113.032473554,42.5210754006,34.3
1970--6--9.20833333333,31.0876907909,112.532521056,42.0360175402,34.3
1970--6--9.25,30.9013527721,112.132569276,41.6549274287,34.2
1970--6--9.29166666667,30.6099645513,111.632617797,41.305748884,34.2
1970--6--9.33333333333,30.3161397083,111.132667189,40.8265380166,34.1
1970--6--9.375,30.1187747398,110.732717164,40.4486817346,34.1
1970--6--9.41666666667,29.9186339349,110.332767879,40.0728547355,34.0
1970--6--9.45833333333,23.7476281531,109.932819086,39.7186169162,34.0
1970--6--9.5,23.8073547471,109.532871535,39.3669068415,33.9
1970--6--9.54166666667,23.8336646173,109.132923573,38.9938505344,33.9
1970--6--9.58333333333,23.8342189853,108.732975631,38.6232748583,33.8
1970--6--9.625,23.8096293409,108.333027359,38.2939788472,33.0
1970--6--9.66666666667,23.8513223118,108.033077035,36.3391895224,32.5
1970--6--9.70833333333,23.7665533757,107.633125162,36.081087994,32.0
1970--6--9.75,23.7589870133,107.333171866,35.83568614,31.5
1970--6--9.79166666667,23.7292099508,107.033216853,35.5855416607,31.0
1970--6--9.83333333333,23.5808919628,106.633260392,35.2317516791,30.6
1970--6--9.875,23.5104793093,106.333301539,35.0556960635,30.3
1970--6--9.91666666667,23.4179027534,106.033339924,34.7984254089,29.9
1970--6--9.95833333333,23.302058291,105.733374995,34.538001265,29.7
1970--6--10,23.1658156826,105.433406986,34.2780103155,29.7
1970--6--10.0416666667,23.0112225389,105.133436043,108.279681821,29.4
1970--6--10.0833333333,22.828843859,104.833460007,33.8306323949,29.2
1970--6--10.125,21.6274795927,103.533480424,32.5676702568,29.2
1970--6--10.1666666667,20.821449274,102.633500156,31.7195487764,29.4
1970--6--10.2083333333,19.1093767238,100.833518871,30.0453879616,29.6
1970--6--10.25,19.0018023675,100.633538814,29.9189997143,29.8
1970--6--10.2916666667,18.8667073573,100.433552985,29.7817477333,29.9
1970--6--10.3333333333,18.8077985012,100.33356203,30.0656728645,30.0
1970--6--10.375,18.7216898072,100.233565101,29.8065866269,30.1
1970--6--10.4166666667,18.6044281782,100.133561283,29.7356678654,30.2
1970--6--10.4583333333,18.4569947041,100.033550835,29.664869802,30.3
1970--6--10.5,18.1935479394,99.8335369662,29.4573239305,29.5
1970--6--10.5416666667,18.0004495852,99.7335168385,29.4144406416,29.3
1970--6--10.5833333333,17.7876160976,99.6334927962,29.3398613128,29.1
1970--6--10.625,17.560789039,99.5334662299,29.2644834236,28.8
1970--6--10.6666666667,17.3194946003,99.4334371962,28.9634081369,28.4
1970--6--10.7083333333,16.965233347,99.2334061663,28.820205952,28.0
1970--6--10.75,16.6945378145,99.1333726246,28.7442947258,27.7
1970--6--10.7916666667,16.4081979039,99.0333369417,28.6290931835,27.3
1970--6--10.8333333333,16.0922838754,98.9332967788,28.5509515328,26.9
1970--6--10.875,15.6458667056,98.7332524535,28.4018418374,26.6
1970--6--10.9166666667,15.2658378582,98.6332039733,28.3221437669,26.5
1970--6--10.9583333333,14.8149493181,98.5331459376,28.242386424,26.5
1970--6--11,14.3152270052,98.4330833681,27.8520839691,26.5
1970--6--11.0416666667,13.7573660958,98.3330160974,27.8066210765,26.0
1970--6--11.0833333333,13.0265924267,98.1329436578,27.6282406422,26.2
1970--6--11.125,12.3323790697,98.0328691343,27.5534072708,26.3
1970--6--11.1666666667,11.5494420977,97.9327913912,25.1737661377,26.5
1970--6--11.2083333333,10.6547591779,97.8327106148,25.059896347,26.7
1970--6--11.25,9.5373670817,97.6326289835,24.8487559053,26.8
1970--6--11.2916666667,8.3597702371,97.5325470558,24.7497047776,27.0
1970--6--11.3333333333,6.9800527776,97.4324665332,24.7317599523,27.1
1970--6--11.375,5.2702405968,97.3323865747,24.6730183404,27.1
1970--6--11.4166666667,3.0352006367,97.2323091384,24.6136074206,26.9
1970--6--11.4583333333,0.0,97.0322330735,24.4526084292,26.8
1970--6--11.5,0.0,96.9321533898,24.4315777674,26.6
1970--6--11.5416666667,37.0294262244,96.8320717164,24.331270083,26.4
1970--6--11.5833333333,36.9018966451,96.7319797839,24.3058248161,26.1
1970--6--11.625,36.6757126005,96.5318926309,24.1410510714,25.8
1970--6--11.6666666667,36.5507544763,96.4318098132,24.1148515353,25.4
1970--6--11.7083333333,36.4271592368,96.3317317559,24.0473936009,25.1
1970--6--11.75,36.3041585406,96.2316558719,23.9791787799,24.8
1970--6--11.7916666667,36.0817445356,96.0315821193,23.8099473396,24.5
1970--6--11.8333333333,35.9603095308,95.9315117726,24.2678163087,24.2
1970--6--11.875,35.8395966787,95.8314439661,24.1962541576,24.0
1970--6--11.9166666667,35.7196764193,95.7313789108,26.6530447337,23.7
1970--6--11.9583333333,35.6003031851,95.6313157881,26.5626373666,23.6
1970--6--12,35.3819288701,95.431256055,26.3726678393,23.6
1970--6--12.0416666667,35.2642688778,95.3311987601,26.314939386,23.6
1970--6--12.0833333333,35.1460734394,95.231139832,26.2255759002,23.7
1970--6--12.125,35.0274165204,95.1310795175,26.1369320307,23.8
1970--6--12.1666666667,34.8079834348,94.9310168062,25.9486878721,23.9
1970--6--12.2083333333,34.6881506,94.8309529262,25.8901897843,23.9
1970--6--12.25,34.5674177561,94.7308862765,25.8022214541,24.0
1970--6--12.2916666667,34.4450281619,94.6308144346,25.7149427538,24.1
1970--6--12.3333333333,34.3217567162,94.5307399254,25.6280369026,24.1
1970--6--12.375,34.0955498081,94.3306561815,25.5042169199,23.9
1970--6--12.4166666667,33.962991448,94.2305523212,25.4160996941,23.7
1970--6--12.4583333333,33.7991628441,94.1303483402,25.327161395,23.6
1970--6--12.5,32.9041167167,94.0274932303,25.2383164019,23.4
1970--6--12.5416666667,29.2107037246,93.9086681029,25.173228646,23.2
1970--6--12.5833333333,22.2586919873,93.6872835979,24.9829659842,22.9
1970--6--12.625,0.0,93.4997553122,24.8922426917,22.5
1970--6--12.6666666667,53.4311693976,92.5495485059,24.7999460601,22.1
1970--6--12.7083333333,71.9124021876,89.2412122916,24.7304600985,21.7
1970--6--12.75,81.1413278318,83.4955693991,24.7564309158,21.2
1970--6--12.7916666667,85.1336624748,77.1888097426,24.5601163784,20.8
1970--6--12.8333333333,86.6843004188,72.6119396593,24.4637442581,20.4
1970--6--12.875,87.2967556761,69.5876643102,24.3924973136,20.1
1970--6--12.9166666667,87.7363635414,66.589453347,24.2943436673,19.7
1970--6--12.9583333333,88.2097870123,62.4548488891,24.1950317742,19.7
1970--6--13,88.5709107031,56.3361838377,23.9971036876,19.7
1970--6--13.0416666667,88.8934377657,48.0424299507,23.9245566985,19.3
1970--6--13.0833333333,89.0103868965,38.3041661628,23.8249582707,19.4
1970--6--13.125,88.9844711695,29.8665105425,95.379681821,19.5
1970--6--13.1666666667,88.8991066275,26.4216655799,95.9332152931,19.6
1970--6--13.2083333333,88.7997868283,26.0598533136,23.556280549,19.7
1970--6--13.25,88.6998008765,25.9800010364,23.4599047604,19.8
1970--6--13.2916666667,88.4999193236,25.8015444864,23.2640135853,19.9
1970--6--13.3333333333,88.4000822984,25.7198462935,23.1691447559,20.1
1970--6--13.375,88.3002606002,25.6370749612,23.0963105188,20.2
1970--6--13.4166666667,88.2004474438,25.5535610852,22.4647128757,19.7
1970--6--13.4583333333,88.1006400919,25.4678694353,22.2809771381,19.6
1970--6--13.5,88.0008367721,25.381319337,22.1874687845,19.4
1970--6--13.5416666667,87.8010372646,25.1936574001,22.0043379785,19.2
1970--6--13.5833333333,87.7012409292,25.1052251589,21.9104603859,19.0
1970--6--13.625,0.0,25.0157266308,21.7951834682,18.7
1970--6--13.6666666667,0.0,24.9248841014,21.7063607627,18.4
1970--6--13.7083333333,0.0,24.832718209,21.6215341411,18.2
1970--6--13.75,0.0,24.7395110715,21.433072382,20.2
1970--6--13.7916666667,0.0,24.6517608794,21.3467929365,22.8
1970--6--13.8333333333,0.9420008332,24.5733304545,20.9813446504,23.2
1970--6--13.875,1.9988230672,24.4960505997,20.8989559307,23.4
1970--6--13.9166666667,2.7852283209,24.3190472875,20.7006405681,24.6
1970--6--13.9583333333,3.51291456,24.2477475125,20.6236663205,26.0
1970--6--14,4.1098227439,24.1835121674,20.5718485108,27.2
1970--6--14.0416666667,4.6039507573,24.1259860247,21.5563051329,28.0
1970--6--14.0833333333,5.0269778719,24.0730180859,20.3053621346,28.6
1970--6--14.125,5.3975247519,24.0234023561,20.2384483822,29.3
1970--6--14.1666666667,5.7174301662,23.9780610863,20.1950224212,29.9
1970--6--14.2083333333,5.9966853586,23.9363732644,20.1312251838,30.4
1970--6--14.25,6.2440995492,23.8976098202,20.0683151431,30.6
1970--6--14.2916666667,6.4769773168,23.8592325816,19.9901042918,30.7
1970--6--14.3333333333,6.7009849641,23.820390094,19.9323121565,30.9
1970--6--14.375,6.8120155982,23.6819704337,19.7558675359,30.5
1970--6--14.4166666667,7.0321994479,23.6396878874,19.6837134285,31.0
1970--6--14.4583333333,7.2270301642,23.6004715375,19.6227534446,30.4
1970--6--14.5,7.4416109122,23.5549422299,19.5775535577,30.4
1970--6--14.5416666667,7.6503166822,23.5083123436,20.759530446,30.3
1970--6--14.5833333333,7.8564130067,23.4598154363,20.6941896058,30.2
1970--6--14.625,8.0592608352,23.4095254506,20.6282101827,30.1
1970--6--14.6666666667,8.2586173052,23.3574904818,20.5616099922,30.0
1970--6--14.7083333333,8.4542396717,23.3037602662,20.5139368666,29.9
1970--6--14.75,8.6461024821,23.2483675962,20.4461607599,29.9
1970--6--14.7916666667,8.8309255625,23.1921652475,20.378453039,29.8
1970--6--14.8333333333,9.0114808711,23.134418795,20.3098543405,29.7
1970--6--14.875,9.1874440656,23.075195694,20.260093923,29.5
1970--6--14.9166666667,9.3603684182,23.0138695295,20.1897883879,29.4
1970--6--14.9583333333,9.5284986312,22.9511651455,19.8934517888,29.2
1970--6--15,9.6928815088,22.8865146189,19.8209651255,29.1
1970--6--15.0416666667,9.8507462242,22.8207628238,19.7642178917,28.7
1970--6--15.0833333333,10.0080979974,22.7518357003,19.6895321243,28.4
1970--6--15.125,10.1616573125,22.6806467367,19.6142013687,28.2
1970--6--15.1666666667,10.3094947821,22.6079540795,19.5385051308,28.1
1970--6--15.2083333333,10.4495721156,22.5345354622,19.4781678447,27.9
1970--6--15.25,10.5832340697,22.4598420247,19.4015014767,27.7
1970--6--15.2916666667,10.7103553769,22.3839653885,19.3242357885,27.5
1970--6--15.3333333333,10.8308615108,22.3069921736,19.2463858229,27.3
1970--6--15.375,10.9447274967,22.2290031331,19.1838158345,27.0
1970--6--15.4166666667,11.0526408042,22.1495519698,19.1043312872,26.8
1970--6--15.4583333333,11.1542787357,22.0691888765,19.0245602986,26.6
1970--6--15.5,11.2494010914,21.9880227179,18.9732996192,26.3
1970--6--15.5416666667,11.3394330243,21.9055029264,18.9074490246,26.0
1970--6--15.5833333333,11.4253156318,21.8215567283,18.8252851479,25.5
1970--6--15.625,11.5082011,21.7352906827,18.7414747701,25.1
1970--6--15.6666666667,11.5878112488,21.6472176995,18.8698327933,24.7
1970--6--15.7083333333,11.663384364,21.5575353336,18.7864785455,24.3
1970--6--15.75,11.7355485633,21.4662139091,18.7150025488,23.9
1970--6--15.7916666667,11.904057889,21.4733645819,18.7275525638,23.6
1970--6--15.8333333333,11.9686868097,21.3790973116,18.6392435037,23.2
1970--6--15.875,12.0292270983,21.2835212232,18.5668901516,23.0
1970--6--15.9166666667,12.0853902456,21.1873991827,18.4777716028,22.8
1970--6--15.9583333333,12.1366596004,21.0908763335,18.3882846883,22.6
1970--6--16,12.1824919708,20.9941102593,18.298438003,22.4
1970--6--16.0416666667,12.2217902717,20.8973711518,18.2243447628,22.4
1970--6--16.0833333333,12.2587735517,20.800527562,18.1346096237,22.3
1970--6--16.125,12.2894782555,20.7040698289,18.0445236577,22.3
1970--6--16.1666666667,12.314717217,20.6082078071,17.9547358677,22.2
1970--6--16.2083333333,12.3347205439,20.5126299858,17.88028214,22.2
1970--6--16.25,12.4497965232,20.5176348487,87.679681821,22.1
1970--6--16.2916666667,12.4581333447,20.4229969796,17.7997370176,22.1
1970--6--16.3333333333,12.459222626,20.3294919917,17.7095910625,22.1
1970--6--16.375,12.4536011745,20.2370526082,17.619528324,22.0
1970--6--16.4166666667,12.4466958916,20.1443316985,17.5291310566,22.0
1970--6--16.4583333333,12.4359753974,20.0521594675,17.4390257371,21.9
1970--6--16.5,12.4216580193,19.9601962115,17.348589947,21.9
1970--6--16.5416666667,12.4035324664,19.8688239452,17.2584436577,21.7
1970--6--16.5833333333,12.4820123623,19.877341133,16.5989819544,21.3
1970--6--16.625,12.4593037348,19.784420747,16.5015489882,21.0
1970--6--16.6666666667,12.435535046,19.6906982947,16.4041110295,20.6
1970--6--16.7083333333,12.4118955911,19.5956790467,16.3064879846,20.2
1970--6--16.75,12.3876695618,19.4995426767,16.2087273618,19.8
1970--6--16.7916666667,12.3627348181,19.4023541646,16.1108311256,19.4
1970--6--16.8333333333,12.3375626779,19.3040557859,16.0128012104,19.1
1970--6--16.875,12.4109038669,19.3051900768,16.0147245578,18.8
1970--6--16.9166666667,12.38324274,19.2054405809,15.9164744232,18.7
1970--6--16.9583333333,12.3541008082,19.1056533519,15.8183465488,18.7
1970--6--17,12.3217791704,19.006437209,15.7202979321,18.7
1970--6--17.0416666667,12.2868682168,18.9076837079,15.6222865469,18.2
1970--6--17.0833333333,12.3531497968,18.9074208666,15.6238931172,18.1
1970--6--17.125,12.3166859183,18.8072063674,15.5255799296,18.1
1970--6--17.1666666667,12.2770720585,18.707595659,15.427386567,18.1
1970--6--17.2083333333,12.2354778439,18.6083557233,15.3292301885,18.0
1970--6--17.25,12.1912467157,18.5094014605,15.2310276861,18.0
1970--6--17.2916666667,12.2456219203,18.5107165661,15.2329035797,18.0
1970--6--17.3333333333,12.1973778255,18.4123264985,15.1347332397,17.9
1970--6--17.375,12.14709392,18.3141217437,15.0365582334,17.9
1970--6--17.4166666667,12.0948617664,18.2163184857,14.9384615074,17.8
1970--6--17.4583333333,12.0411707295,18.1185969734,14.8403185144,17.8
1970--6--17.5,12.0855467792,18.1212816924,14.8422537835,17.8
1970--6--17.5416666667,12.0284759658,18.0240542431,14.7441426769,17.7
